STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
"UTTAR PRADESH","PRABUDDH NAGAR",112,123,24,18,0,18,130,114,16,3,4,96,46,376,191,185,109,27,109,5,3,13,22,27,0,138,0,123,1046,2554
ASSAM,BAKSA,38,7,0,33,0,33,62,50,12,5,0,14,22,104,26,78,3,6,14,0,4,66,3,4,0,15,0,31,233,664
ASSAM,BIEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
ASSAM,HAMREN,9,0,0,3,0,3,16,12,4,0,0,3,19,36,3,33,3,9,1,0,3,21,0,2,0,3,0,9,13,150
CHHATTISGARH,BALOD,15,2,2,22,0,22,7,6,1,2,0,6,70,75,25,50,14,1,27,1,4,24,4,50,1,9,0,93,688,1117
CHHATTISGARH,"BALODA BAZAR",24,18,2,45,0,45,18,18,0,3,0,26,182,181,57,124,39,6,18,0,20,858,0,98,10,37,0,131,655,2371
CHHATTISGARH,BEMETARA,12,15,0,24,0,24,19,18,1,0,0,8,57,105,35,70,19,0,16,1,6,30,3,61,5,29,0,87,826,1323
CHHATTISGARH,KONDAGAON,21,8,0,11,0,11,7,0,7,0,0,0,20,23,0,23,3,0,3,0,2,126,0,4,3,2,0,54,250,537
CHHATTISGARH,MUNGELI,18,4,0,6,0,6,13,13,0,0,0,9,83,94,24,70,40,5,13,0,12,31,2,24,3,26,0,39,590,1012
CHHATTISGARH,SUKMA,24,30,0,1,0,1,7,5,2,6,0,3,8,7,2,5,3,0,2,0,10,14,0,2,0,2,0,15,71,205
HARYANA,"AMBALA RURAL",13,15,1,11,0,11,28,19,9,1,2,6,118,209,102,107,0,4,45,0,3,66,7,12,4,73,0,2,462,1082
HARYANA,"AMBALA URBAN",15,16,3,21,0,21,75,39,36,0,0,21,362,600,361,239,1,53,99,1,5,109,5,23,14,159,0,1,759,2342
"JAMMU & KASHMIR","RAILWAYS KATRA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RAJASTHAN,"JODHPUR EAST",12,27,3,20,0,20,15,13,2,0,0,16,50,397,274,123,0,1,447,1,1,417,11,16,0,296,0,114,459,2303
RAJASTHAN,"JODHPUR WEST",15,42,3,20,0,20,29,23,6,0,0,23,124,646,443,203,0,6,275,2,12,286,5,27,0,5,0,170,538,2228
TRIPURA,GOMATI,18,8,0,26,0,26,16,14,2,2,0,5,28,132,38,94,29,5,12,1,7,321,4,34,0,157,0,0,342,1147
TRIPURA,KHOWAI,12,4,0,10,0,10,5,3,2,0,0,1,18,33,7,26,13,3,9,0,7,131,3,22,0,36,0,0,116,423
TRIPURA,SIPAHIJALA,12,9,0,23,0,23,29,24,5,0,0,10,37,84,17,67,16,1,14,0,17,250,3,42,1,155,0,5,279,987
TRIPURA,UNAKOTI,9,8,1,26,0,26,10,9,1,0,0,9,5,45,2,43,6,4,20,2,3,159,2,26,2,92,0,1,103,533
"WEST BENGAL","BDN CP",15,35,4,13,0,13,53,0,53,3,53,17,10,847,216,631,32,15,186,3,0,0,9,58,8,320,0,0,1765,3446
"WEST BENGAL","BKP CP",89,49,18,36,0,36,214,201,13,16,44,48,9,1357,508,849,125,49,224,3,0,143,20,88,2,989,0,124,2961,6608
"WEST BENGAL",JHARGRAM,30,23,5,21,0,21,21,21,0,10,1,19,3,97,11,86,52,3,17,1,1,11,6,28,0,47,0,51,264,711
"WEST BENGAL",SILIGURI_PC,32,6,6,21,0,21,123,111,12,3,5,29,3,849,365,484,9,53,195,0,3,812,3,35,12,370,0,69,385,3023
"A & N ISLANDS",CAR,2,0,0,0,0,0,1,1,0,1,0,0,0,4,0,4,0,0,2,0,0,4,0,1,0,0,0,1,8,24
"A & N ISLANDS",NORTH,5,0,0,4,0,4,0,0,0,0,0,1,6,13,0,13,0,0,3,0,0,8,0,2,1,2,0,0,70,115
"A & N ISLANDS",SOUTH,8,3,0,8,0,8,7,6,1,4,0,1,65,54,0,54,8,5,26,1,4,50,2,14,3,3,0,5,273,544
